Log file open, 05/24/23 16:05:31
[2023.05.24-08.44.19:106][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.19:112][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Top_Specular.Remy_Top_Specular(TFO_AutoDXT, 1024x1024 x1x1x1)(예상 필요 메모리: 98.645823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:133][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.19:133][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.19:136][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Top_Gloss.Remy_Top_Gloss(TFO_AutoDXT, 1024x1024 x1x1x1)(예상 필요 메모리: 98.645823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:172][  9]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.05.24-08.44.19:179][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Top_Normal.Remy_Top_Normal(TFO_BC5, 1024x1024 x1x1x1)(예상 필요 메모리: 168.562488MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:186][  9]LogFbx: Triangulating skeletal mesh Tops
[2023.05.24-08.44.19:260][  9]LogFbx: Triangulating skeletal mesh Bottoms
[2023.05.24-08.44.19:343][  9]LogMaterial: Display: Material /Game/MyCharacter/Hairmat.Hairmat needed to have new flag set bUsedWithSkeletalMesh !
[2023.05.24-08.44.19:391][  9]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.05.24-08.44.19:397][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Hair_Diffuse.Remy_Hair_Diffuse(TFO_AutoDXT, 1024x1024 x1x1x1)(예상 필요 메모리: 101.645823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:405][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.19:405][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.19:411][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Hair_Specular.Remy_Hair_Specular(TFO_AutoDXT, 512x512 x1x1x1)(예상 필요 메모리: 44.395823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:412][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.19:412][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.19:420][  9]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.05.24-08.44.19:429][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Hair_Gloss.Remy_Hair_Gloss(TFO_AutoDXT, 512x512 x1x1x1)(예상 필요 메모리: 44.395823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:430][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Hair_Normal.Remy_Hair_Normal(TFO_BC5, 512x512 x1x1x1)(예상 필요 메모리: 81.562488MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:447][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.19:447][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.19:452][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Hair_Opacity.Remy_Hair_Opacity(TFO_AutoDXT, 1024x1024 x1x1x1)(예상 필요 메모리: 98.645823MB), 인코딩 속도: Fast
[2023.05.24-08.44.19:460][  9]LogFbx: Triangulating skeletal mesh Hair
[2023.05.24-08.44.19:571][  9]LogFbx: Triangulating skeletal mesh Body
[2023.05.24-08.44.19:850][  9]LogMaterial: Display: Material /Game/MyCharacter/Eyelashmat.Eyelashmat needed to have new flag set bUsedWithSkeletalMesh !
[2023.05.24-08.44.20:001][  9]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.05.24-08.44.20:021][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Body_Diffuse_ncl1_1.Remy_Body_Diffuse_ncl1_1(TFO_AutoDXT, 2048x2048 x1x1x1)(예상 필요 메모리: 288.062484MB), 인코딩 속도: Fast
[2023.05.24-08.44.20:102][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.20:102][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.20:129][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Body_Specular_ncl1_1.Remy_Body_Specular_ncl1_1(TFO_AutoDXT, 2048x2048 x1x1x1)(예상 필요 메모리: 276.062484MB), 인코딩 속도: Fast
[2023.05.24-08.44.20:186][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.20:186][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.20:194][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Body_Gloss_ncl1_1.Remy_Body_Gloss_ncl1_1(TFO_AutoDXT, 2048x2048 x1x1x1)(예상 필요 메모리: 276.062484MB), 인코딩 속도: Fast
[2023.05.24-08.44.20:324][  9]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.05.24-08.44.20:344][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Body_Normal_ncl1_1.Remy_Body_Normal_ncl1_1(TFO_BC5, 2048x2048 x1x1x1)(예상 필요 메모리: 336.562488MB), 인코딩 속도: Fast
[2023.05.24-08.44.20:411][  9]LogEditorFactories: Display: Auto-detected grayscale, image changed to G8
[2023.05.24-08.44.20:411][  9]LogEditorFactories: Display: Image imported as : TSF G8
[2023.05.24-08.44.20:423][  9]LogFbx: Triangulating skeletal mesh Eyelashes
[2023.05.24-08.44.20:426][  9]LogFbx: Triangulating skeletal mesh Eyes
[2023.05.24-08.44.20:435][  9]LogTexture: Display: 텍스처 빌드 중: /Game/MyCharacter/Remy_Body_Opacity.Remy_Body_Opacity(TFO_AutoDXT, 2048x2048 x1x1x1)(예상 필요 메모리: 276.062484MB), 인코딩 속도: Fast
[2023.05.24-08.44.20:544][  9]LogFbx: Bones digested - 67  Depth of hierarchy - 12
[2023.05.24-08.44.21:488][  9]LogSkeletalMesh: Section 0: Material=0, 6494 triangles
[2023.05.24-08.44.21:488][  9]LogSkeletalMesh: Section 1: Material=1, 4362 triangles
[2023.05.24-08.44.21:488][  9]LogSkeletalMesh: Section 2: Material=2, 4510 triangles
[2023.05.24-08.44.21:488][  9]LogSkeletalMesh: Section 3: Material=3, 4666 triangles
[2023.05.24-08.44.21:489][  9]LogSkeletalMesh: Section 4: Material=4, 15058 triangles
[2023.05.24-08.44.21:489][  9]LogSkeletalMesh: Section 5: Material=5, 106 triangles
[2023.05.24-08.44.21:554][  9]LogSkeletalMesh: Building Skeletal Mesh Remy...
[2023.05.24-08.44.21:573][  9]LogSkeletalMesh: Display: 스킨 입힌 에셋이 준비 되기를 기다리는 중 0/1 (Remy)...
[2023.05.24-08.44.22:396][  9]LogSkeletalMesh: Built Skeletal Mesh [0.84s] /Game/MyCharacter/Remy.Remy
[2023.05.24-08.44.22:466][  9]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.24-08.44.22:490][  9]LogWorld: UWorld::CleanupWorld for World_30, bSessionEnded=true, bCleanupResources=true
[2023.05.24-08.44.22:490][  9]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(0) Hips
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(1) Spine
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(2) Spine1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(3) Spine2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(4) Neck
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(5) Head
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(6) HeadTop_End
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(7) RightEye
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(8) LeftEye
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(9) LeftShoulder
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(10) LeftArm
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(11) LeftForeArm
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(12) LeftHand
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(13) LeftHandMiddle1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(14) LeftHandMiddle2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(15) LeftHandMiddle3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(16) LeftHandMiddle4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(17) LeftHandThumb1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(18) LeftHandThumb2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(19) LeftHandThumb3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(20) LeftHandThumb4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(21) LeftHandIndex1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(22) LeftHandIndex2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(23) LeftHandIndex3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(24) LeftHandIndex4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(25) LeftHandRing1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(26) LeftHandRing2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(27) LeftHandRing3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(28) LeftHandRing4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(29) LeftHandPinky1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(30) LeftHandPinky2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(31) LeftHandPinky3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(32) LeftHandPinky4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(33) RightShoulder
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(34) RightArm
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(35) RightForeArm
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(36) RightHand
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(37) RightHandMiddle1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(38) RightHandMiddle2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(39) RightHandMiddle3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(40) RightHandMiddle4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(41) RightHandThumb1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(42) RightHandThumb2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(43) RightHandThumb3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(44) RightHandThumb4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(45) RightHandIndex1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(46) RightHandIndex2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(47) RightHandIndex3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(48) RightHandIndex4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(49) RightHandRing1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(50) RightHandRing2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(51) RightHandRing3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(52) RightHandRing4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(53) RightHandPinky1
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(54) RightHandPinky2
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(55) RightHandPinky3
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(56) RightHandPinky4
[2023.05.24-08.44.22:514][  9]LogFbx: SortedLinks :(57) LeftUpLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(58) LeftLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(59) LeftFoot
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(60) LeftToeBase
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(61) LeftToe_End
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(62) RightUpLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(63) RightLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(64) RightFoot
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(65) RightToeBase
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(66) RightToe_End
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(0) Hips
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(1) Spine
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(2) Spine1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(3) Spine2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(4) Neck
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(5) Head
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(6) HeadTop_End
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(7) RightEye
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(8) LeftEye
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(9) LeftShoulder
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(10) LeftArm
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(11) LeftForeArm
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(12) LeftHand
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(13) LeftHandMiddle1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(14) LeftHandMiddle2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(15) LeftHandMiddle3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(16) LeftHandMiddle4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(17) LeftHandThumb1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(18) LeftHandThumb2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(19) LeftHandThumb3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(20) LeftHandThumb4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(21) LeftHandIndex1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(22) LeftHandIndex2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(23) LeftHandIndex3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(24) LeftHandIndex4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(25) LeftHandRing1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(26) LeftHandRing2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(27) LeftHandRing3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(28) LeftHandRing4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(29) LeftHandPinky1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(30) LeftHandPinky2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(31) LeftHandPinky3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(32) LeftHandPinky4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(33) RightShoulder
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(34) RightArm
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(35) RightForeArm
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(36) RightHand
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(37) RightHandMiddle1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(38) RightHandMiddle2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(39) RightHandMiddle3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(40) RightHandMiddle4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(41) RightHandThumb1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(42) RightHandThumb2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(43) RightHandThumb3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(44) RightHandThumb4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(45) RightHandIndex1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(46) RightHandIndex2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(47) RightHandIndex3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(48) RightHandIndex4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(49) RightHandRing1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(50) RightHandRing2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(51) RightHandRing3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(52) RightHandRing4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(53) RightHandPinky1
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(54) RightHandPinky2
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(55) RightHandPinky3
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(56) RightHandPinky4
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(57) LeftUpLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(58) LeftLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(59) LeftFoot
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(60) LeftToeBase
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(61) LeftToe_End
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(62) RightUpLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(63) RightLeg
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(64) RightFoot
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(65) RightToeBase
[2023.05.24-08.44.22:515][  9]LogFbx: SortedLinks :(66) RightToe_End
[2023.05.24-08.44.22:515][  9]LogFbx: Parsing AnimStack Take 001
[2023.05.24-08.44.22:661][  9]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/MyCharacter/Remy_Anim_Take_001.Remy_Anim_Take_001
[2023.05.24-08.44.22:661][  9]LogFbx: Parsing AnimStack mixamo.com
[2023.05.24-08.44.22:754][  9]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/MyCharacter/Remy_Anim_mixamo_com.Remy_Anim_mixamo_com
[2023.05.24-08.44.22:760][  9]FBXImport: FBX 씬 로딩 중: 텍스처 이름 충돌 발견, 이름 충돌은 리임포트에서 잘못 재할당될 수 있어, 'Remy_Body_Diffuse' 텍스처 이름이 'Remy_Body_Diffuse_ncl1_1'으로 변경 
[2023.05.24-08.44.22:760][  9]FBXImport: FBX 씬 로딩 중: 텍스처 이름 충돌 발견, 이름 충돌은 리임포트에서 잘못 재할당될 수 있어, 'Remy_Body_Specular' 텍스처 이름이 'Remy_Body_Specular_ncl1_1'으로 변경 
[2023.05.24-08.44.22:760][  9]FBXImport: FBX 씬 로딩 중: 텍스처 이름 충돌 발견, 이름 충돌은 리임포트에서 잘못 재할당될 수 있어, 'Remy_Body_Gloss' 텍스처 이름이 'Remy_Body_Gloss_ncl1_1'으로 변경 
[2023.05.24-08.44.22:760][  9]FBXImport: FBX 씬 로딩 중: 텍스처 이름 충돌 발견, 이름 충돌은 리임포트에서 잘못 재할당될 수 있어, 'Remy_Body_Normal' 텍스처 이름이 'Remy_Body_Normal_ncl1_1'으로 변경 
[2023.05.24-08.44.22:760][  9]FBXImport: Warning: 이 FBX 씬에 스무딩 그룹 정보가 없습니다. FBX 익스포트 플러그인에서 파일을 익스포트하기 전, 'Export Smoothing Groups' (스무딩 그룹 익스포트)를 켰는지 확인해 주시기 바랍니다. 스무딩 그룹을 지원하지 않는 툴의 경우에도, 임포트시 버텍스 노멀을 제대로 유추할 수 있도록 FBX 익스포터가 익스포트시 적합한 스무딩 데이터를 생성해 줍니다. 
[2023.05.24-08.44.22:812][ 10]LogAutomationController: Ignoring very large delta of 21.63 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.05.24-08.44.25:786][129]LogSlate: Window '메시지 로그' being destroyed
[2023.05.24-08.44.25:790][129]LogSlate: Window '메시지 로그' being destroyed
[2023.05.24-08.44.34:506][554]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/MyCharacter/Remy.Remy
[2023.05.24-08.44.34:506][554]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/MyCharacter/Remy.Remy
[2023.05.24-08.44.34:506][554]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/MyCharacter/Remy.Remy as actor: SkeletalMeshActor /Temp/Untitled_2.Untitled_2:PersistentLevel.SkeletalMeshActor_6
[2023.05.24-08.44.34:507][554]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/MyCharacter/Remy.Remy as actor: SkeletalMeshActor /Temp/Untitled_2.Untitled_2:PersistentLevel.SkeletalMeshActor_6
[2023.05.24-08.44.35:486][628]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/MyCharacter/Remy.Remy
[2023.05.24-08.44.35:486][628]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/MyCharacter/Remy.Remy
[2023.05.24-08.44.35:486][628]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/MyCharacter/Remy.Remy as actor: SkeletalMeshActor /Temp/Untitled_2.Untitled_2:PersistentLevel.SkeletalMeshActor_7
[2023.05.24-08.44.35:487][628]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/MyCharacter/Remy.Remy as actor: SkeletalMeshActor /Temp/Untitled_2.Untitled_2:PersistentLevel.SkeletalMeshActor_7
[2023.05.24-08.46.45:888][482]LogAssetEditorSubsystem: Opening Asset editor for Texture2D /Game/MyCharacter/Remy_Body_Diffuse_ncl1_1.Remy_Body_Diffuse_ncl1_1
[2023.05.24-08.46.46:007][482]LogViewport: Scene viewport resized to 1424x898, mode Windowed.
[2023.05.24-08.46.51:352][759]LogSlate: Window 'Remy_Body_Diffuse_ncl1_1' being destroyed
[2023.05.24-08.48.02:448][576]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.05.24-08.48.03:652][576]LogSlate: Window 'Delete Assets' being destroyed
[2023.05.24-08.48.03:673][576]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/MyCharacter/Bodymat.Bodymat
	Asset Type: Material
[2023.05.24-08.48.03:773][576]LogSkeletalMesh: Display: 스킨 입힌 에셋이 준비 되기를 기다리는 중 0/1 (Remy)...
[2023.05.24-08.48.03:789][576]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2023.05.24-08.48.03:794][576]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.05.24-08.48.03:799][576]LogUObjectHash: Compacting FUObjectHashTables data took   0.19ms
[2023.05.24-08.48.05:333][653]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.05.24-08.48.06:755][653]LogSlate: Window 'Delete Assets' being destroyed
[2023.05.24-08.48.06:772][653]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/MyCharacter/Bottommat.Bottommat
	Asset Type: Material
[2023.05.24-08.48.06:869][653]LogSkeletalMesh: Display: 스킨 입힌 에셋이 준비 되기를 기다리는 중 0/1 (Remy)...
[2023.05.24-08.48.06:884][653]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2023.05.24-08.48.06:889][653]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2023.05.24-08.48.06:893][653]LogUObjectHash: Compacting FUObjectHashTables data took   0.19ms
[2023.05.24-08.48.12:575][935]LogUObjectHash: Compacting FUObjectHashTables data took   0.31ms
[2023.05.24-08.48.13:799][935]LogSlate: Window 'Delete Assets' being destroyed
[2023.05.24-08.48.13:817][935]LogUObjectGlobals: Force Deleting 27 Package(s):
	Asset Name: /Game/MyCharacter/Eyelashmat.Eyelashmat
	Asset Type: Material
	Asset Name: /Game/MyCharacter/Hairmat.Hairmat
	Asset Type: Material
	Asset Name: /Game/MyCharacter/Remy.Remy
	Asset Type: SkeletalMesh
	Asset Name: /Game/MyCharacter/Remy_Anim_mixamo_com.Remy_Anim_mixamo_com
	Asset Type: AnimSequence
	Asset Name: /Game/MyCharacter/Remy_Anim_Take_001.Remy_Anim_Take_001
	Asset Type: AnimSequence
	Asset Name: /Game/MyCharacter/Remy_Body_Diffuse_ncl1_1.Remy_Body_Diffuse_ncl1_1
	Asset Type: Texture2D
	Asset Name: /Game/MyCharacter/Remy_Body_Gloss_ncl1_1.Remy_Body_Gloss_ncl1_1
	Asset Type: Texture2D
	Asset Name: /Game/MyCharacter/Remy_Body_Normal_ncl1_1.Remy_Body_Normal_ncl1_1
	Asset Type: Texture2D
	Asset Name: /Game/MyCharacter/Remy_Body_Opacity.Remy_Body_Opacity
	Asset Type: Texture2D
	Asset Name: /Game/MyCharacter/Remy_Body_Specular_ncl1_1.Remy_Body_Specular_ncl1_1
	Asset Type: Texture2D
[2023.05.24-08.48.13:907][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Eyelashmat.Eyelashmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.05.24-08.48.13:908][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Eyelashmat.Eyelashmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.05.24-08.48.13:908][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Eyelashmat.Eyelashmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.05.24-08.48.13:909][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Eyelashmat.Eyelashmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.05.24-08.48.13:910][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Eyelashmat.Eyelashmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.05.24-08.48.13:911][935]LogMaterial: Warning: [AssetLog] /Game/MyCharacter/Hairmat.Hairmat (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

